genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.91	PA14_01070	VBIPseAer79785_0091	Q02UZ1	103012	104871	+	1860		Protein ImpG/VasA	FIG00052183	PLF_286_00001612	PGF_00037914			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.92	PA14_01080	VBIPseAer79785_0092	Q02UZ0	104835	105881	+	1047		Uncharacterized protein ImpH/VasB	FIG00006535	PLF_286_00001672	PGF_00064979			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.93	PA14_01100	VBIPseAer79785_0093	Q02UY9	105874	108582	+	2709		ClpB protein	FIG00025216	PLF_286_00001598	PGF_00418155	GO:0005515|protein binding;GO:0005524|ATP binding;GO:0019538|protein metabolic process		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.94	PA14_01110	VBIPseAer79785_0094	Q02UY8	108620	110560	+	1941		VgrG protein	FIG00008307	PLF_286_00000003	PGF_00066569			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.95	PA14_01120	VBIPseAer79785_0095	Q02UY7	110675	110950	-	276		Phosphoglycerate dehydrogenase and related dehydrogenases	FIG01323327	PLF_286_00005017	PGF_00033503			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.96	PA14_01130	VBIPseAer79785_0096	Q02UY6	110972	111205	-	234		FIG00965783: hypothetical protein	FIG01513010	PLF_286_00007711	PGF_03009763			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.97	PA14_01140	VBIPseAer79785_0097	Q02UY5	111195	112577	-	1383		Rhs-family protein	FIG00953467	PLF_286_00002676	PGF_00048443			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.98	PA14_01150	VBIPseAer79785_0098	Q02UY4	112593	113027	-	435		hypothetical protein	FIG00960164	PLF_286_00002797	PGF_00336083			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.99	PA14_01160	VBIPseAer79785_0099	Q02UY3	113281	115506	+	2226		VgrG protein	FIG00008307	PLF_286_00000003	PGF_00066569			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.100	PA14_01170	VBIPseAer79785_0100	Q02UY2	115534	115983	+	450		hypothetical protein	FIG00956254	PLF_286_00003674	PGF_00217059			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.101	PA14_01180	VBIPseAer79785_0101	Q02UY1	116000	117112	+	1113		putative exported protein	FIG01339022	PLF_286_00002710	PGF_00406856			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.102	PA14_01190	VBIPseAer79785_0102	Q02UY0	117109	118146	+	1038		3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)	FIG00022875	PLF_286_00002848	PGF_00420856	GO:0004315|3-oxoacyl-[acyl-carrier-protein] synthase activity	2.3.1.41|Beta-ketoacyl-[acyl-carrier-protein] synthase I	00061|Fatty acid biosynthesis;00780|Biotin metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.103	PA14_01200	VBIPseAer79785_0103	Q02UX9	118146	119237	+	1092		hypothetical protein	FIG00957257	PLF_286_00004674	PGF_00214161			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.104	PA14_01220	VBIPseAer79785_0104	Q02UX8	119248	120168	+	921		hypothetical protein	FIG00958455	PLF_286_00018774	PGF_02983257			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.105	PA14_01230	VBIPseAer79785_0105	Q02UX7	120178	121410	+	1233		FOG: HEAT repeat	FIG01357977	PLF_286_00002362	PGF_00003949			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.106	PA14_01240	VBIPseAer79785_0106	Q02UX6	121849	122514	+	666		Carbonic anhydrase (EC 4.2.1.1)	FIG00023019	PLF_286_00000141	PGF_00416523	GO:0004089|carbonate dehydratase activity	4.2.1.1|Carbonate dehydratase	00910|Nitrogen metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.107	PA14_01250	VBIPseAer79785_0107	Q02UX5	122725	124296	+	1572		Sulfate transporter family protein in cluster with carbonic anhydrase	FIG01618289	PLF_286_00002598	PGF_00055000			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.108		VBIPseAer79785_0108		124283	124921	-	639		hypothetical protein	FIG00953362	PLF_286_00003090	PGF_00363025			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.109		VBIPseAer79785_0109		125143	125304	-	162		FIG00956559: hypothetical protein	FIG00956558	PLF_286_00005115	PGF_00274045			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.110	PA14_01290	VBIPseAer79785_0110	Q02UX3	125317	126417	+	1101	coxB	Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	FIG00041887	PLF_286_00001372	PGF_00420396	GO:0004129|cytochrome-c oxidase activity	1.9.3.1|Cytochrome-c oxidase	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.111	PA14_01300	VBIPseAer79785_0111	Q02UX2	126427	128019	+	1593	coxA	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	FIG00132629	PLF_286_00001371	PGF_00420389	GO:0004129|cytochrome-c oxidase activity	1.9.3.1|Cytochrome-c oxidase	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.112	PA14_01310	VBIPseAer79785_0112	Q02UX1	128030	128584	+	555		Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1	FIG00001248	PLF_286_00001130	PGF_00420582	GO:0005507|copper ion binding		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.113	PA14_01320	VBIPseAer79785_0113	Q02UX0	128595	129482	+	888	coIII	Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	FIG00000640	PLF_286_00001390	PGF_00420401	GO:0004129|cytochrome-c oxidase activity	1.9.3.1|Cytochrome-c oxidase	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.114	PA14_01330	VBIPseAer79785_0114	Q02UW9	129498	129707	-	210		hypothetical protein	FIG00613966	PLF_286_00004268	PGF_00300743			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.115	PA14_01340	VBIPseAer79785_0115	Q02UW8	129786	130517	+	732		Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion	FIG00018846	PLF_286_00003213	PGF_00420594			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.116	PA14_01350	VBIPseAer79785_0116	Q02UW7	130492	131070	+	579		Hypotehtical protein in Cytochrome oxidase biogenesis cluster	FIG01276430	PLF_286_00003310	PGF_00012996			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.117	PA14_01360	VBIPseAer79785_0117	Q02UW6	131135	132208	+	1074		Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA	FIG00000802	PLF_286_00001399	PGF_00011278	GO:0006461|protein complex assembly;GO:0016020|membrane		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.118	PA14_01380	VBIPseAer79785_0118	Q02UW5	132234	133148	+	915		Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB	FIG00000497	PLF_286_00001392	PGF_00011322	GO:0004659|prenyltransferase activity;GO:0016021|integral to membrane	2.5.1.-|Transferring alkyl or aryl groups, other than methyl groups.	00130|Ubiquinone and other terpenoid-quinone biosynthesis;00270|Cysteine and methionine metabolism;00361|gamma-Hexachlorocyclohexane degradation;00380|Tryptophan metabolism;00860|Porphyrin and chlorophyll metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.119	PA14_01390	VBIPseAer79785_0119	Q02UW4	133174	133809	+	636		Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center	FIG00064434	PLF_286_00003294	PGF_00420589			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.120	PA14_01400	VBIPseAer79785_0120	Q02UW3	133849	134301	-	453		N-acetyltransferase ElaA	FIG00139273	PLF_286_00001809	PGF_00023945			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.121	PA14_01410	VBIPseAer79785_0121	Q02UW2	134433	134906	+	474		Transcriptional regulator, HxlR family	FIG00906075	PLF_286_00003572	PGF_00059321			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.122	PA14_01430	VBIPseAer79785_0122	Q02UW1	135162	135890	+	729		Short-chain dehydrogenase, associated with 2-hydroxychromene-2-carboxylate isomerase family protein	FIG00010910	PLF_286_00003568	PGF_00051655			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.123	PA14_01440	VBIPseAer79785_0123	Q02UW0	135915	136502	+	588		2-hydroxychromene-2-carboxylate isomerase family protein	FIG00119213	PLF_286_00003683	PGF_00065795			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.124	PA14_01460	VBIPseAer79785_0124	Q02UV9	136747	138081	+	1335		C4-dicarboxylate transport protein	FIG01349419	PLF_286_00002961	PGF_00414161			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.125	PA14_01470	VBIPseAer79785_0125	Q02UV8	138130	138816	+	687		Transcriptional regulator, GntR family	FIG01455658	PLF_286_00004019	PGF_00059269			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.126	PA14_01480	VBIPseAer79785_0126	Q02UV7	138917	139651	+	735		Transcriptional regulator, GntR family	FIG00621925	PLF_286_00003571	PGF_00059286	GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0009058|biosynthetic process;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.127	PA14_01490	VBIPseAer79785_0127	Q02UV6	139855	140241	+	387		hypothetical protein	FIG00957099	PLF_286_00003842	PGF_00390484			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.128	PA14_01500	VBIPseAer79785_0128	Q02UV5	140273	141181	-	909		Transcriptional regulator	FIG01304134	PLF_286_00003033	PGF_00057930			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.129	PA14_01510	VBIPseAer79785_0129	Q02UV4	141481	141762	-	282		Death on curing protein, Doc toxin	FIG01532442	PLF_286_00003615	PGF_00422610			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.130	PA14_01520	VBIPseAer79785_0130	Q02UV3	141759	141986	-	228		Prevent host death protein, Phd antitoxin	FIG00957037	PLF_286_00003327	PGF_00036621			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.131	PA14_01540	VBIPseAer79785_0131	Q02UV2	142162	142740	-	579		hypothetical protein	FIG00957302	PLF_286_00003589	PGF_00378578			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.132	PA14_01550	VBIPseAer79785_0132	Q02UV1	142886	143386	+	501		putative lipoprotein	FIG00947911	PLF_286_00002459	PGF_00408089			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.133	PA14_01560	VBIPseAer79785_0133	Q02UV0	143458	143799	+	342		Protein PhnA	FIG00000968	PLF_286_00000662	PGF_00037937			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.134	PA14_01580	VBIPseAer79785_0134	Q02UU9	143881	145308	-	1428	gabP	gamma-aminobutyrate (GABA) permease	FIG00116138	PLF_286_00003663	PGF_00071509			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.135	PA14_01600	VBIPseAer79785_0135	Q02UU8	145477	146970	-	1494		Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)	FIG00137372	PLF_286_00000172	PGF_00020999	GO:0004491|methylmalonate-semialdehyde dehydrogenase (acylating) activity	1.2.1.27|Methylmalonate-semialdehyde dehydrogenase (acylating)	00280|Valine, leucine and isoleucine degradation;00640|Propanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.136	PA14_01610	VBIPseAer79785_0136	Q02UU7	147054	147341	-	288		hypothetical protein	FIG00034293	PLF_286_00002999	PGF_00130357			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.137	PA14_01620	VBIPseAer79785_0137	Q02UU6	147341	148687	-	1347	aptA	Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	FIG00001350	PLF_286_00001072	PGF_00027154	GO:0016223|beta-alanine-pyruvate transaminase activity	2.6.1.18|Beta-alanine--pyruvate transaminase	00280|Valine, leucine and isoleucine degradation;00410|beta-Alanine metabolism;00640|Propanoate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.138	PA14_01640	VBIPseAer79785_0138	Q02UU5	148823	149740	+	918		LysR family transcriptional regulator PA0133	FIG00023311	PLF_286_00003118	PGF_00017810			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.139	PA14_01660	VBIPseAer79785_0139	Q02UU4	149853	151151	-	1299		Guanine deaminase (EC 3.5.4.3)	FIG00117785	PLF_286_00003533	PGF_00010332	GO:0008892|guanine deaminase activity	3.5.4.3|Guanine deaminase	00230|Purine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.140		VBIPseAer79785_0140		151134	151322	+	189		FIG00965152: hypothetical protein	FIG00965150	PLF_286_00016351	PGF_02982614			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.141	PA14_01670	VBIPseAer79785_0141	Q02UU3	152381	153952	+	1572		ABC transporter, ATP-binding protein	FIG00450796	PLF_286_00004858	PGF_00003336			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.142	PA14_01680	VBIPseAer79785_0142	Q02UU2	153952	155049	+	1098		ABC transporter, permease protein	FIG00954543	PLF_286_00004807	PGF_00005127			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.143	PA14_01690	VBIPseAer79785_0143	Q02UU1	155072	156052	+	981		ABC transporter, inner membrane subunit precursor	FIG00956615	PLF_286_00003608	PGF_00004250			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.144		VBIPseAer79785_0144		156065	156184	-	120		FIG00959072: hypothetical protein	FIG01615017	PLF_286_00005343	PGF_02996750			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.145	PA14_01710	VBIPseAer79785_0145	Q02UU0	156164	156727	+	564	ahpC	Alkyl hydroperoxide reductase protein C (EC 1.6.4.-)	FIG00000710	PLF_286_00002072	PGF_00041794		1.6.4.-|MISSING: INFERRED FROM CHILD	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.146	PA14_01720	VBIPseAer79785_0146	Q02UT9	156872	158437	+	1566	ahpF	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	FIG00001029	PLF_286_00000204	PGF_00041831	GO:0006118|electron transport;GO:0009055|electron carrier activity;GO:0015035|protein disulfide oxidoreductase activity;GO:0015036|disulfide oxidoreductase activity;GO:0045454|cell redox homeostasis	1.6.4.-|MISSING: INFERRED FROM CHILD	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.147	PA14_01730	VBIPseAer79785_0147	Q02UT8	158517	159590	-	1074		Polyphosphate kinase 2 (EC 2.7.4.1)	FIG00507844	PLF_286_00001977	PGF_00034766		2.7.4.1|Polyphosphate kinase	00190|Oxidative phosphorylation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.148	PA14_01750	VBIPseAer79785_0148	Q02UT7	159868	161217	+	1350		Guanine deaminase (EC 3.5.4.3)	FIG01146271	PLF_286_00004706	PGF_00010331	GO:0008892|guanine deaminase activity	3.5.4.3|Guanine deaminase	00230|Purine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.149	PA14_01760	VBIPseAer79785_0149	Q02UT6	161324	162376	+	1053	nuh	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	FIG00000527	PLF_286_00004074	PGF_00014320	GO:0008477|purine nucleosidase activity	3.2.2.1|Purine nucleosidase	00230|Purine metabolism;00760|Nicotinate and nicotinamide metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.150	PA14_01770	VBIPseAer79785_0150	Q02UT5	162413	163261	-	849		Outer membrane protein OmpK	FIG01324159	PLF_286_00007583	PGF_00028291			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.151	PA14_01780	VBIPseAer79785_0151	Q02UT4	163296	163922	-	627		Nucleoside 2-deoxyribosyltransferase	FIG00629478	PLF_286_00003797	PGF_00026358			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.152	PA14_01790	VBIPseAer79785_0152	Q02UT3	164072	164590	-	519		Nucleoside 2-deoxyribosyltransferase	FIG00629478	PLF_286_00004495	PGF_00026358			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.153		VBIPseAer79785_0153		164606	164836	-	231		FIG00965744: hypothetical protein	FIG00965743	PLF_286_00014175	PGF_00134621			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.154	PA14_01800	VBIPseAer79785_0154	Q02UT2	164855	165925	+	1071		Nucleoside ABC transporter, periplasmic nucleoside-binding protein	FIG00955376	PLF_286_00003798	PGF_00026377			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.155	PA14_01810	VBIPseAer79785_0155	Q02UT1	165998	166960	+	963		2-Oxobutyrate oxidase, putative	FIG00003889	PLF_286_00004045	PGF_00041520			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.156		VBIPseAer79785_0156		166936	167061	-	126		hypothetical protein	FIG00638284	PLF_286_00008318	PGF_03013394			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.157	PA14_01830	VBIPseAer79785_0157	Q02UT0	167065	168015	+	951		Adenosine deaminase (EC 3.5.4.4)	FIG00000687	PLF_286_00000855	PGF_00035193	GO:0004000|adenosine deaminase activity	3.5.4.4|Adenosine deaminase	00230|Purine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.158	PA14_01840	VBIPseAer79785_0158	Q02US9	168170	168757	+	588		FIG006045: Sigma factor, ECF subfamily	FIG00129552	PLF_286_00004699	PGF_00426886			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.159	PA14_01860	VBIPseAer79785_0159	Q02US8	168754	169749	+	996		Iron siderophore sensor protein	FIG00039521	PLF_286_00004186	PGF_00015339			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.160	PA14_01870	VBIPseAer79785_0160	Q02US7	169897	172284	+	2388		Ferrichrome-iron receptor @ Iron siderophore receptor protein	FIG01307164	PLF_286_00003528	PGF_00004611	GO:0004872|receptor activity;GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.161	PA14_01890	VBIPseAer79785_0161	Q02US6	172572	173489	+	918	pcaQ	Pca operon transcriptional activator PcaQ	FIG00955605	PLF_286_00002315	PGF_00030111			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.162	PA14_01900	VBIPseAer79785_0162	Q02US5	173624	174343	+	720	pcaH	Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)	FIG00001681	PLF_286_00001330	PGF_00038839	GO:0018578|protocatechuate 3,4-dioxygenase activity	1.13.11.3|Protocatechuate 3,4-dioxygenase	00362|Benzoate degradation via hydroxylation;00624|1- and 2-Methylnaphthalene degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.163	PA14_01910	VBIPseAer79785_0163	Q02US4	174354	174959	+	606	pcaG	Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)	FIG00138292	PLF_286_00001540	PGF_00038837	GO:0018578|protocatechuate 3,4-dioxygenase activity	1.13.11.3|Protocatechuate 3,4-dioxygenase	00362|Benzoate degradation via hydroxylation;00624|1- and 2-Methylnaphthalene degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.164		VBIPseAer79785_0164		174956	175195	-	240		FIG00961348: hypothetical protein	FIG00961343	PLF_286_00005619	PGF_00254642			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.165	PA14_01930	VBIPseAer79785_0165	Q02US3	175175	176014	+	840	pcaR	Pca regulon regulatory protein PcaR	FIG00002915	PLF_286_00000612	PGF_00030113			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.166	PA14_01940	VBIPseAer79785_0166	Q02US2	176215	177318	+	1104		RND efflux system, membrane fusion protein	FIG00784516	PLF_286_00003563	PGF_00046671			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.167	PA14_01960	VBIPseAer79785_0167	Q02US1	177315	178385	+	1071		RND efflux system, membrane fusion protein	FIG00957549	PLF_286_00003249	PGF_00046671			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.168	PA14_01970	VBIPseAer79785_0168	Q02US0	178382	181429	+	3048		probable RND efflux transporter	FIG00956700	PLF_286_00003511	PGF_00404004			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.169	PA14_01980	VBIPseAer79785_0169	Q02UR9	181628	182566	+	939		Transcriptional regulator, LysR family	FIG01312420	PLF_286_00003258	PGF_00059484			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.170	PA14_01990	VBIPseAer79785_0170	Q02UR8	182682	182867	+	186		hypothetical protein	FIG00954875	PLF_286_00004264	PGF_00231721			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.171		VBIPseAer79785_0171		183118	183345	-	228		FIG00965890: hypothetical protein	FIG00965887	PLF_286_00005551	PGF_00284399			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.172	PA14_02020	VBIPseAer79785_0172	Q02UR6	183454	184788	+	1335		Putative porin	FIG00958923	PLF_286_00003129	PGF_00043316			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.173	PA14_02030	VBIPseAer79785_0173	Q02UR5	184817	185608	-	792		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00003257	PGF_00058955			
